image,timestamp,response,pred_label,pred_conf
bird9-bottle3,2024-02-05 20:50:48,D,bird,1
keyboard6-knife2,2024-02-05 20:50:48,F,bottle,1
airplane10-dog3,2024-02-05 20:50:49,A,airplane,1
elephant1-bottle1,2024-02-05 20:50:49,L,elephant,1
bottle3-cat3,2024-02-05 20:50:49,F,bottle,1
knife7-boat3,2024-02-05 20:50:49,G,car,1
knife4-airplane3,2024-02-05 20:50:49,M,keyboard,1
airplane5-boat3,2024-02-05 20:50:50,A,airplane,1
boat7-keyboard3,2024-02-05 20:50:50,M,keyboard,1
bottle1-dog2,2024-02-05 20:50:50,F,bottle,1
car5-truck3,2024-02-05 20:50:50,G,car,1
airplane4-truck2,2024-02-05 20:50:50,G,car,1
cat1-chair2,2024-02-05 20:50:50,I,chair,1
bear1-chair2,2024-02-05 20:50:51,I,chair,1
bear1-bicycle3,2024-02-05 20:50:51,B,bear,1
bird6-elephant2,2024-02-05 20:50:51,D,bird,1
clock7-cat2,2024-02-05 20:50:51,J,clock,1
dog3-bird2,2024-02-05 20:50:51,K,dog,1
car8-truck3,2024-02-05 20:50:52,G,car,1
truck7-oven2,2024-02-05 20:50:52,P,truck,1
elephant8-clock2,2024-02-05 20:50:52,L,elephant,1
chair6-dog1,2024-02-05 20:50:52,I,chair,1
cat6-keyboard3,2024-02-05 20:50:52,M,keyboard,1
keyboard4-clock2,2024-02-05 20:50:53,J,clock,1
bird8-keyboard2,2024-02-05 20:50:53,M,keyboard,1
bicycle4-truck3,2024-02-05 20:50:53,C,bicycle,1
cat10-bear1,2024-02-05 20:50:53,B,bear,1
elephant10-elephant1,2024-02-05 20:50:53,L,elephant,1
bird8-clock1,2024-02-05 20:50:53,J,clock,1
clock6-bicycle1,2024-02-05 20:50:54,J,clock,1
car7-keyboard3,2024-02-05 20:50:54,G,car,1
oven5-bird1,2024-02-05 20:50:54,O,oven,1
bear10-clock1,2024-02-05 20:50:54,J,clock,1
oven2-dog3,2024-02-05 20:50:54,B,bear,1
car4-car2,2024-02-05 20:50:55,G,car,1
bicycle1-elephant2,2024-02-05 20:50:55,C,bicycle,1
bicycle3-elephant2,2024-02-05 20:50:55,C,bicycle,1
bear10-bear2,2024-02-05 20:50:55,B,bear,1
airplane2-bird3,2024-02-05 20:50:55,D,bird,1
elephant9-elephant3,2024-02-05 20:50:56,L,elephant,1
bottle9-keyboard1,2024-02-05 20:50:56,F,bottle,1
airplane3-chair3,2024-02-05 20:50:56,I,chair,1
car10-dog1,2024-02-05 20:50:56,G,car,1
chair5-boat3,2024-02-05 20:50:56,I,chair,1
dog4-truck2,2024-02-05 20:50:57,F,bottle,1
bottle10-bear2,2024-02-05 20:50:57,F,bottle,1
knife9-boat1,2024-02-05 20:50:57,A,airplane,1
bicycle5-elephant1,2024-02-05 20:50:57,C,bicycle,1
bottle6-bird1,2024-02-05 20:50:57,F,bottle,1
keyboard9-bear2,2024-02-05 20:50:58,H,cat,1
dog8-dog3,2024-02-05 20:50:58,K,dog,1
truck10-elephant3,2024-02-05 20:50:58,P,truck,1
oven7-elephant1,2024-02-05 20:50:58,O,oven,1
elephant3-cat2,2024-02-05 20:50:58,L,elephant,1
bear10-knife2,2024-02-05 20:50:58,B,bear,1
keyboard4-oven2,2024-02-05 20:50:59,M,keyboard,1
chair4-oven2,2024-02-05 20:50:59,I,chair,1
bird4-bicycle2,2024-02-05 20:50:59,C,bicycle,1
clock10-bird3,2024-02-05 20:50:59,J,clock,1
bicycle4-boat1,2024-02-05 20:50:59,C,bicycle,1
bottle4-airplane1,2024-02-05 20:51:00,F,bottle,1
bicycle7-cat1,2024-02-05 20:51:00,C,bicycle,1
bottle9-bottle1,2024-02-05 20:51:00,F,bottle,1
dog7-keyboard3,2024-02-05 20:51:00,M,keyboard,1
cat2-cat1,2024-02-05 20:51:00,H,cat,1
oven9-oven1,2024-02-05 20:51:01,O,oven,1
cat9-cat3,2024-02-05 20:51:01,H,cat,1
oven2-truck3,2024-02-05 20:51:01,M,keyboard,1
bottle6-oven3,2024-02-05 20:51:01,F,bottle,1
airplane10-boat3,2024-02-05 20:51:01,A,airplane,1
truck2-bicycle2,2024-02-05 20:51:02,P,truck,1
car4-boat1,2024-02-05 20:51:02,G,car,1
cat1-dog1,2024-02-05 20:51:02,H,cat,1
bicycle9-keyboard3,2024-02-05 20:51:02,G,car,1
elephant7-clock2,2024-02-05 20:51:02,K,dog,1
boat4-dog2,2024-02-05 20:51:03,B,bear,1
cat1-keyboard3,2024-02-05 20:51:03,M,keyboard,1
clock5-chair3,2024-02-05 20:51:03,J,clock,1
clock9-bird2,2024-02-05 20:51:03,J,clock,1
oven5-airplane1,2024-02-05 20:51:03,O,oven,1
cat5-car2,2024-02-05 20:51:04,G,car,1
dog8-bottle2,2024-02-05 20:51:04,F,bottle,1
elephant4-clock3,2024-02-05 20:51:04,L,elephant,1
bear3-cat1,2024-02-05 20:51:04,H,cat,1
bicycle10-elephant2,2024-02-05 20:51:04,C,bicycle,1
airplane7-cat3,2024-02-05 20:51:04,D,bird,1
boat1-elephant3,2024-02-05 20:51:05,L,elephant,1
oven7-dog2,2024-02-05 20:51:05,B,bear,1
oven4-keyboard3,2024-02-05 20:51:05,M,keyboard,1
oven7-car3,2024-02-05 20:51:05,G,car,1
bear1-bear3,2024-02-05 20:51:05,B,bear,1
elephant6-bottle2,2024-02-05 20:51:06,F,bottle,1
oven8-cat3,2024-02-05 20:51:06,O,oven,1
knife2-elephant2,2024-02-05 20:51:06,L,elephant,1
bird1-boat1,2024-02-05 20:51:06,D,bird,1
keyboard5-oven2,2024-02-05 20:51:06,G,car,1
bear7-truck1,2024-02-05 20:51:07,B,bear,1
knife2-cat3,2024-02-05 20:51:07,N,knife,1
keyboard5-bear3,2024-02-05 20:51:07,B,bear,1
oven3-car2,2024-02-05 20:51:07,G,car,1
cat1-boat1,2024-02-05 20:51:07,H,cat,1
cat7-knife2,2024-02-05 20:51:08,H,cat,1
boat8-bird2,2024-02-05 20:51:08,E,boat,1
airplane4-dog2,2024-02-05 20:51:08,B,bear,1
dog3-knife3,2024-02-05 20:51:08,K,dog,1
elephant6-bird1,2024-02-05 20:51:08,L,elephant,1
airplane6-bottle2,2024-02-05 20:51:09,F,bottle,1
elephant9-bicycle2,2024-02-05 20:51:09,C,bicycle,1
oven10-boat2,2024-02-05 20:51:09,O,oven,1
clock5-airplane1,2024-02-05 20:51:09,J,clock,1
car10-bicycle2,2024-02-05 20:51:09,G,car,1
elephant4-bicycle2,2024-02-05 20:51:09,C,bicycle,1
chair10-dog1,2024-02-05 20:51:10,I,chair,1
clock4-bottle3,2024-02-05 20:51:10,F,bottle,1
dog9-chair2,2024-02-05 20:51:10,I,chair,1
knife6-airplane1,2024-02-05 20:51:10,A,airplane,1
boat6-clock2,2024-02-05 20:51:10,G,car,1
knife1-oven1,2024-02-05 20:51:11,M,keyboard,1
bear8-airplane1,2024-02-05 20:51:11,B,bear,1
keyboard9-boat2,2024-02-05 20:51:11,E,boat,1
chair7-chair1,2024-02-05 20:51:11,I,chair,1
dog2-cat1,2024-02-05 20:51:11,K,dog,1
airplane7-boat2,2024-02-05 20:51:12,A,airplane,1
elephant4-bird1,2024-02-05 20:51:12,L,elephant,1
knife7-bird3,2024-02-05 20:51:12,H,cat,1
car9-truck3,2024-02-05 20:51:12,G,car,1
truck2-airplane3,2024-02-05 20:51:12,P,truck,1
knife3-bear2,2024-02-05 20:51:13,B,bear,1
boat3-car3,2024-02-05 20:51:13,G,car,1
clock4-oven1,2024-02-05 20:51:13,J,clock,1
dog7-knife3,2024-02-05 20:51:13,K,dog,1
oven2-bicycle1,2024-02-05 20:51:13,M,keyboard,1
bottle5-boat1,2024-02-05 20:51:13,F,bottle,1
dog1-boat3,2024-02-05 20:51:14,G,car,1
truck7-truck2,2024-02-05 20:51:14,P,truck,1
cat8-bear1,2024-02-05 20:51:14,H,cat,1
truck6-bicycle1,2024-02-05 20:51:14,P,truck,1
bear7-dog3,2024-02-05 20:51:14,B,bear,1
bear9-keyboard3,2024-02-05 20:51:15,M,keyboard,1
knife3-keyboard3,2024-02-05 20:51:15,M,keyboard,1
bird3-boat3,2024-02-05 20:51:15,G,car,1
clock6-car2,2024-02-05 20:51:15,J,clock,1
boat1-car2,2024-02-05 20:51:15,G,car,1
truck9-boat3,2024-02-05 20:51:16,P,truck,1
elephant5-bicycle3,2024-02-05 20:51:16,L,elephant,1
elephant2-airplane3,2024-02-05 20:51:16,K,dog,1
airplane3-car1,2024-02-05 20:51:16,G,car,1
dog5-truck2,2024-02-05 20:51:16,F,bottle,1
keyboard2-bottle1,2024-02-05 20:51:17,F,bottle,1
keyboard4-keyboard2,2024-02-05 20:51:17,M,keyboard,1
bottle1-clock1,2024-02-05 20:51:17,F,bottle,1
knife6-bicycle1,2024-02-05 20:51:17,M,keyboard,1
clock7-keyboard2,2024-02-05 20:51:17,M,keyboard,1
clock6-oven1,2024-02-05 20:51:17,O,oven,1
elephant6-bicycle1,2024-02-05 20:51:18,L,elephant,1
truck2-car3,2024-02-05 20:51:18,P,truck,1
truck5-truck1,2024-02-05 20:51:18,P,truck,1
bicycle1-truck1,2024-02-05 20:51:18,C,bicycle,1
bottle6-knife3,2024-02-05 20:51:18,F,bottle,1
dog2-bicycle2,2024-02-05 20:51:19,C,bicycle,1
boat8-bottle1,2024-02-05 20:51:19,F,bottle,1
boat7-clock3,2024-02-05 20:51:19,J,clock,1
cat2-elephant1,2024-02-05 20:51:19,H,cat,1
elephant1-boat2,2024-02-05 20:51:19,L,elephant,1
car3-dog2,2024-02-05 20:51:20,G,car,1
clock7-bear2,2024-02-05 20:51:20,J,clock,1
chair3-airplane2,2024-02-05 20:51:20,I,chair,1
cat4-cat3,2024-02-05 20:51:20,H,cat,1
chair5-truck3,2024-02-05 20:51:20,I,chair,1
keyboard5-bicycle1,2024-02-05 20:51:20,C,bicycle,1
keyboard9-bicycle2,2024-02-05 20:51:21,M,keyboard,1
bicycle1-clock3,2024-02-05 20:51:21,C,bicycle,1
bear3-keyboard2,2024-02-05 20:51:21,M,keyboard,1
chair8-clock3,2024-02-05 20:51:21,I,chair,1
oven1-cat1,2024-02-05 20:51:21,H,cat,1
dog6-clock1,2024-02-05 20:51:22,J,clock,1
oven1-dog3,2024-02-05 20:51:22,B,bear,1
clock3-dog2,2024-02-05 20:51:22,J,clock,1
keyboard2-clock1,2024-02-05 20:51:22,J,clock,1
bird5-chair1,2024-02-05 20:51:22,I,chair,1
bird10-chair1,2024-02-05 20:51:23,I,chair,1
bird5-dog2,2024-02-05 20:51:23,D,bird,1
car1-chair3,2024-02-05 20:51:23,I,chair,1
car8-dog1,2024-02-05 20:51:23,G,car,1
dog1-bear1,2024-02-05 20:51:23,K,dog,1
car8-bear1,2024-02-05 20:51:24,B,bear,1
keyboard6-chair1,2024-02-05 20:51:24,I,chair,1
bear2-cat2,2024-02-05 20:51:24,B,bear,1
elephant1-airplane2,2024-02-05 20:51:24,L,elephant,1
boat6-dog1,2024-02-05 20:51:24,B,bear,1
keyboard1-airplane2,2024-02-05 20:51:24,M,keyboard,1
airplane1-clock1,2024-02-05 20:51:25,J,clock,1
cat10-oven2,2024-02-05 20:51:25,M,keyboard,1
dog1-bird1,2024-02-05 20:51:25,K,dog,1
airplane5-chair3,2024-02-05 20:51:25,I,chair,1
knife6-clock2,2024-02-05 20:51:25,M,keyboard,1
bird9-elephant2,2024-02-05 20:51:26,D,bird,1
bird9-dog2,2024-02-05 20:51:26,D,bird,1
keyboard1-chair2,2024-02-05 20:51:26,M,keyboard,1
oven6-airplane3,2024-02-05 20:51:26,O,oven,1
bear9-bottle2,2024-02-05 20:51:26,F,bottle,1
knife10-oven3,2024-02-05 20:51:27,M,keyboard,1
clock3-keyboard3,2024-02-05 20:51:27,F,bottle,1
bottle7-bear1,2024-02-05 20:51:27,B,bear,1
car6-bicycle3,2024-02-05 20:51:27,G,car,1
car8-boat3,2024-02-05 20:51:27,G,car,1
boat7-oven3,2024-02-05 20:51:27,M,keyboard,1
bird10-bicycle1,2024-02-05 20:51:28,D,bird,1
car1-keyboard2,2024-02-05 20:51:28,M,keyboard,1
knife9-airplane2,2024-02-05 20:51:28,A,airplane,1
airplane10-cat2,2024-02-05 20:51:28,D,bird,1
chair10-bottle3,2024-02-05 20:51:28,I,chair,1
airplane9-keyboard2,2024-02-05 20:51:29,M,keyboard,1
cat9-dog2,2024-02-05 20:51:29,H,cat,1
boat1-oven1,2024-02-05 20:51:29,M,keyboard,1
elephant4-boat3,2024-02-05 20:51:29,L,elephant,1
bird3-bird2,2024-02-05 20:51:29,D,bird,1
oven9-bear2,2024-02-05 20:51:30,O,oven,1
boat9-knife2,2024-02-05 20:51:30,G,car,1
cat10-elephant3,2024-02-05 20:51:30,H,cat,1
bottle1-bear1,2024-02-05 20:51:30,B,bear,1
keyboard6-bottle2,2024-02-05 20:51:30,F,bottle,1
chair1-truck3,2024-02-05 20:51:31,I,chair,1
elephant2-truck2,2024-02-05 20:51:31,G,car,1
airplane1-bicycle2,2024-02-05 20:51:31,A,airplane,1
car6-chair3,2024-02-05 20:51:31,I,chair,1
keyboard4-bird1,2024-02-05 20:51:31,G,car,1
cat3-oven2,2024-02-05 20:51:31,H,cat,1
clock2-bear2,2024-02-05 20:51:32,J,clock,1
knife1-keyboard3,2024-02-05 20:51:32,M,keyboard,1
bicycle1-chair1,2024-02-05 20:51:32,C,bicycle,1
oven1-bird3,2024-02-05 20:51:32,D,bird,1
cat1-bird1,2024-02-05 20:51:32,H,cat,1
bird5-truck2,2024-02-05 20:51:33,G,car,1
clock6-clock2,2024-02-05 20:51:33,J,clock,1
bicycle9-bear1,2024-02-05 20:51:33,C,bicycle,1
bottle9-elephant2,2024-02-05 20:51:33,F,bottle,1
bottle8-bird1,2024-02-05 20:51:33,F,bottle,1
chair8-elephant1,2024-02-05 20:51:34,I,chair,1
bird6-truck2,2024-02-05 20:51:34,G,car,1
bicycle3-truck3,2024-02-05 20:51:34,P,truck,1
bottle2-knife3,2024-02-05 20:51:34,F,bottle,1
bottle2-car2,2024-02-05 20:51:34,G,car,1
bicycle2-dog1,2024-02-05 20:51:34,C,bicycle,1
bird3-truck3,2024-02-05 20:51:35,B,bear,1
chair8-knife2,2024-02-05 20:51:35,N,knife,1
bottle4-truck1,2024-02-05 20:51:35,F,bottle,1
knife10-keyboard3,2024-02-05 20:51:35,M,keyboard,1
airplane9-clock1,2024-02-05 20:51:35,J,clock,1
knife2-car3,2024-02-05 20:51:36,G,car,1
bicycle9-airplane2,2024-02-05 20:51:36,C,bicycle,1
bird10-elephant2,2024-02-05 20:51:36,L,elephant,1
truck3-chair2,2024-02-05 20:51:36,G,car,1
keyboard4-cat2,2024-02-05 20:51:36,G,car,1
bird5-bear3,2024-02-05 20:51:37,D,bird,1
elephant8-airplane3,2024-02-05 20:51:37,M,keyboard,1
oven6-bear2,2024-02-05 20:51:37,B,bear,1
airplane9-airplane2,2024-02-05 20:51:37,A,airplane,1
boat10-bear3,2024-02-05 20:51:37,B,bear,1
bicycle2-bottle1,2024-02-05 20:51:38,C,bicycle,1
airplane10-airplane1,2024-02-05 20:51:38,A,airplane,1
dog1-car2,2024-02-05 20:51:38,G,car,1
bear7-clock1,2024-02-05 20:51:38,J,clock,1
bird4-clock1,2024-02-05 20:51:38,J,clock,1
oven4-clock2,2024-02-05 20:51:38,O,oven,1
boat8-truck2,2024-02-05 20:51:39,G,car,1
chair10-bird3,2024-02-05 20:51:39,I,chair,1
truck7-keyboard3,2024-02-05 20:51:39,M,keyboard,1
dog7-oven2,2024-02-05 20:51:39,M,keyboard,1
clock4-bird3,2024-02-05 20:51:39,J,clock,1
airplane10-elephant1,2024-02-05 20:51:40,A,airplane,1
bottle3-airplane2,2024-02-05 20:51:40,F,bottle,1
elephant8-cat1,2024-02-05 20:51:40,B,bear,1
elephant6-cat2,2024-02-05 20:51:40,B,bear,1
car8-clock2,2024-02-05 20:51:40,G,car,1
