image,timestamp,response,pred_label,pred_conf
keyboard5-bird3,2024-02-05 20:14:40,M,keyboard,1
clock9-airplane1,2024-02-05 20:14:41,J,clock,1
airplane10-oven2,2024-02-05 20:14:41,M,keyboard,1
clock7-truck3,2024-02-05 20:14:41,J,clock,1
dog9-bicycle3,2024-02-05 20:14:41,K,dog,1
cat6-bear1,2024-02-05 20:14:42,H,cat,1
bottle6-chair2,2024-02-05 20:14:42,I,chair,1
knife7-boat3,2024-02-05 20:14:42,A,airplane,1
knife5-cat2,2024-02-05 20:14:43,B,bear,1
bicycle1-bottle3,2024-02-05 20:14:43,C,bicycle,1
chair10-clock1,2024-02-05 20:14:43,J,clock,1
truck8-cat2,2024-02-05 20:14:44,P,truck,1
car3-bird2,2024-02-05 20:14:44,G,car,1
elephant8-oven3,2024-02-05 20:14:44,M,keyboard,1
bottle2-bottle3,2024-02-05 20:14:44,F,bottle,1
chair2-boat1,2024-02-05 20:14:45,I,chair,1
bottle1-clock1,2024-02-05 20:14:45,F,bottle,1
oven6-airplane3,2024-02-05 20:14:45,O,oven,1
cat5-knife2,2024-02-05 20:14:46,H,cat,1
bird9-bicycle3,2024-02-05 20:14:46,D,bird,1
bear8-bottle1,2024-02-05 20:14:46,F,bottle,1
chair7-airplane1,2024-02-05 20:14:46,I,chair,1
bicycle2-bird3,2024-02-05 20:14:47,C,bicycle,1
boat6-cat1,2024-02-05 20:14:47,B,bear,1
elephant10-bear1,2024-02-05 20:14:47,B,bear,1
keyboard4-truck3,2024-02-05 20:14:48,G,car,1
oven3-bear2,2024-02-05 20:14:48,B,bear,1
keyboard1-clock1,2024-02-05 20:14:48,M,keyboard,1
elephant8-knife2,2024-02-05 20:14:48,M,keyboard,1
dog7-keyboard3,2024-02-05 20:14:49,M,keyboard,1
clock5-keyboard1,2024-02-05 20:14:49,J,clock,1
dog8-bear3,2024-02-05 20:14:49,K,dog,1
bicycle10-boat3,2024-02-05 20:14:50,C,bicycle,1
keyboard9-cat1,2024-02-05 20:14:50,H,cat,1
bicycle1-airplane2,2024-02-05 20:14:50,C,bicycle,1
bear8-airplane1,2024-02-05 20:14:50,B,bear,1
elephant1-car3,2024-02-05 20:14:51,G,car,1
bottle6-airplane1,2024-02-05 20:14:51,F,bottle,1
elephant3-chair1,2024-02-05 20:14:51,I,chair,1
oven10-cat2,2024-02-05 20:14:52,O,oven,1
chair1-truck3,2024-02-05 20:14:52,I,chair,1
chair6-truck2,2024-02-05 20:14:52,G,car,1
chair5-oven2,2024-02-05 20:14:52,I,chair,1
chair10-oven1,2024-02-05 20:14:53,O,oven,1
airplane6-keyboard3,2024-02-05 20:14:53,N,knife,1
car4-car2,2024-02-05 20:14:53,G,car,1
keyboard8-keyboard2,2024-02-05 20:14:54,M,keyboard,1
boat6-knife2,2024-02-05 20:14:54,F,bottle,1
airplane8-chair1,2024-02-05 20:14:54,I,chair,1
clock3-car2,2024-02-05 20:14:54,J,clock,1
dog6-bird1,2024-02-05 20:14:55,K,dog,1
airplane2-bottle1,2024-02-05 20:14:55,F,bottle,1
airplane6-knife1,2024-02-05 20:14:55,N,knife,1
keyboard10-car1,2024-02-05 20:14:56,G,car,1
airplane4-car1,2024-02-05 20:14:56,A,airplane,1
airplane7-clock3,2024-02-05 20:14:56,J,clock,1
bear3-chair2,2024-02-05 20:14:57,I,chair,1
car8-dog1,2024-02-05 20:14:57,G,car,1
cat9-dog2,2024-02-05 20:14:57,H,cat,1
bottle7-airplane3,2024-02-05 20:14:57,F,bottle,1
bicycle7-elephant2,2024-02-05 20:14:58,C,bicycle,1
dog9-bear3,2024-02-05 20:14:58,K,dog,1
car7-boat3,2024-02-05 20:14:58,G,car,1
chair9-boat2,2024-02-05 20:14:59,I,chair,1
oven4-bicycle2,2024-02-05 20:14:59,G,car,1
truck3-bicycle1,2024-02-05 20:14:59,P,truck,1
boat9-bear3,2024-02-05 20:14:59,E,boat,1
elephant4-car3,2024-02-05 20:15:00,G,car,1
truck1-bicycle3,2024-02-05 20:15:00,P,truck,1
knife7-chair2,2024-02-05 20:15:00,I,chair,1
airplane9-clock1,2024-02-05 20:15:01,J,clock,1
car7-oven2,2024-02-05 20:15:01,G,car,1
bear2-car2,2024-02-05 20:15:01,G,car,1
bottle5-clock3,2024-02-05 20:15:01,J,clock,1
knife10-oven3,2024-02-05 20:15:02,M,keyboard,1
car7-clock1,2024-02-05 20:15:02,J,clock,1
dog3-boat1,2024-02-05 20:15:02,A,airplane,1
boat2-bird1,2024-02-05 20:15:03,E,boat,1
elephant5-truck1,2024-02-05 20:15:03,L,elephant,1
keyboard4-cat2,2024-02-05 20:15:03,B,bear,1
dog3-elephant2,2024-02-05 20:15:03,K,dog,1
bottle4-truck1,2024-02-05 20:15:04,F,bottle,1
bear5-chair1,2024-02-05 20:15:04,I,chair,1
boat7-keyboard3,2024-02-05 20:15:04,M,keyboard,1
car3-truck1,2024-02-05 20:15:05,G,car,1
boat9-boat3,2024-02-05 20:15:05,E,boat,1
cat3-cat1,2024-02-05 20:15:05,H,cat,1
bottle1-dog2,2024-02-05 20:15:05,F,bottle,1
elephant9-elephant3,2024-02-05 20:15:06,L,elephant,1
bicycle5-elephant1,2024-02-05 20:15:06,C,bicycle,1
boat9-knife2,2024-02-05 20:15:06,G,car,1
keyboard5-airplane3,2024-02-05 20:15:07,M,keyboard,1
keyboard1-elephant3,2024-02-05 20:15:07,L,elephant,1
bear6-cat3,2024-02-05 20:15:07,B,bear,1
elephant7-airplane3,2024-02-05 20:15:07,L,elephant,1
truck6-truck2,2024-02-05 20:15:08,P,truck,1
bear6-bear1,2024-02-05 20:15:08,B,bear,1
dog3-knife3,2024-02-05 20:15:08,K,dog,1
boat7-truck2,2024-02-05 20:15:09,G,car,1
dog8-oven3,2024-02-05 20:15:09,L,elephant,1
cat1-airplane1,2024-02-05 20:15:09,H,cat,1
keyboard3-clock3,2024-02-05 20:15:09,J,clock,1
oven4-knife2,2024-02-05 20:15:10,O,oven,1
bottle3-bicycle3,2024-02-05 20:15:10,F,bottle,1
bird7-truck2,2024-02-05 20:15:10,G,car,1
airplane6-bear3,2024-02-05 20:15:11,D,bird,1
truck9-boat3,2024-02-05 20:15:11,P,truck,1
bottle3-cat3,2024-02-05 20:15:11,F,bottle,1
bottle5-boat1,2024-02-05 20:15:11,F,bottle,1
keyboard4-oven2,2024-02-05 20:15:12,M,keyboard,1
bird1-airplane2,2024-02-05 20:15:12,D,bird,1
bird2-knife1,2024-02-05 20:15:12,N,knife,1
knife9-bottle2,2024-02-05 20:15:13,F,bottle,1
car3-oven3,2024-02-05 20:15:13,G,car,1
cat5-dog3,2024-02-05 20:15:13,H,cat,1
bear2-cat2,2024-02-05 20:15:14,B,bear,1
airplane10-car3,2024-02-05 20:15:14,G,car,1
knife8-truck3,2024-02-05 20:15:14,P,truck,1
oven4-elephant3,2024-02-05 20:15:14,O,oven,1
chair8-chair3,2024-02-05 20:15:15,I,chair,1
car3-elephant3,2024-02-05 20:15:15,G,car,1
knife4-car2,2024-02-05 20:15:15,G,car,1
clock10-boat2,2024-02-05 20:15:16,J,clock,1
chair8-oven1,2024-02-05 20:15:16,I,chair,1
boat5-clock3,2024-02-05 20:15:16,J,clock,1
boat4-bicycle3,2024-02-05 20:15:16,C,bicycle,1
truck8-dog3,2024-02-05 20:15:17,P,truck,1
oven8-knife2,2024-02-05 20:15:17,N,knife,1
clock8-airplane2,2024-02-05 20:15:17,J,clock,1
knife5-clock1,2024-02-05 20:15:18,J,clock,1
bottle7-bear1,2024-02-05 20:15:18,B,bear,1
bicycle7-bear2,2024-02-05 20:15:18,C,bicycle,1
bicycle2-car2,2024-02-05 20:15:18,G,car,1
bear8-knife3,2024-02-05 20:15:19,B,bear,1
bear7-truck1,2024-02-05 20:15:19,G,car,1
boat7-oven3,2024-02-05 20:15:19,M,keyboard,1
truck10-car3,2024-02-05 20:15:20,P,truck,1
bird8-chair1,2024-02-05 20:15:20,I,chair,1
oven6-elephant2,2024-02-05 20:15:20,L,elephant,1
bottle7-boat3,2024-02-05 20:15:21,F,bottle,1
chair1-bear1,2024-02-05 20:15:21,B,bear,1
car7-airplane2,2024-02-05 20:15:21,G,car,1
car6-bottle1,2024-02-05 20:15:21,F,bottle,1
keyboard6-elephant1,2024-02-05 20:15:22,M,keyboard,1
dog10-keyboard2,2024-02-05 20:15:22,M,keyboard,1
dog2-dog3,2024-02-05 20:15:22,K,dog,1
knife6-bottle3,2024-02-05 20:15:23,F,bottle,1
chair8-car1,2024-02-05 20:15:23,G,car,1
bird9-bear3,2024-02-05 20:15:23,D,bird,1
truck7-oven2,2024-02-05 20:15:23,P,truck,1
knife7-car2,2024-02-05 20:15:24,G,car,1
airplane9-airplane2,2024-02-05 20:15:24,A,airplane,1
dog5-truck2,2024-02-05 20:15:24,F,bottle,1
knife8-bottle3,2024-02-05 20:15:25,F,bottle,1
knife4-oven2,2024-02-05 20:15:25,M,keyboard,1
truck7-chair2,2024-02-05 20:15:25,P,truck,1
car1-dog2,2024-02-05 20:15:25,G,car,1
keyboard2-elephant1,2024-02-05 20:15:26,L,elephant,1
bicycle8-bird2,2024-02-05 20:15:26,C,bicycle,1
cat7-clock3,2024-02-05 20:15:26,J,clock,1
bear7-bear2,2024-02-05 20:15:27,B,bear,1
dog8-boat3,2024-02-05 20:15:27,L,elephant,1
bicycle2-bicycle1,2024-02-05 20:15:27,C,bicycle,1
clock10-clock3,2024-02-05 20:15:28,J,clock,1
clock7-boat3,2024-02-05 20:15:28,J,clock,1
boat6-bear1,2024-02-05 20:15:28,B,bear,1
elephant8-clock2,2024-02-05 20:15:28,J,clock,1
chair4-cat2,2024-02-05 20:15:29,I,chair,1
bottle6-bear2,2024-02-05 20:15:29,F,bottle,1
dog10-airplane1,2024-02-05 20:15:29,K,dog,1
keyboard3-boat1,2024-02-05 20:15:30,M,keyboard,1
bear3-bicycle2,2024-02-05 20:15:30,M,keyboard,1
car4-clock1,2024-02-05 20:15:30,J,clock,1
oven3-elephant3,2024-02-05 20:15:30,L,elephant,1
clock6-bird3,2024-02-05 20:15:31,J,clock,1
airplane5-boat3,2024-02-05 20:15:31,A,airplane,1
cat5-bottle1,2024-02-05 20:15:31,F,bottle,1
knife1-dog1,2024-02-05 20:15:32,B,bear,1
boat7-clock3,2024-02-05 20:15:32,J,clock,1
